shipment_id,zone,latitude,longitude,distance_km,weight_kg,package_type,vehicle_type,route_id,stops_per_route,month,day,hour,is_weekend,is_festive,peak_hour,promised_delivery_hrs,actual_delivery_hrs,delay_hrs,on_time,first_attempt,total_cost_inr,fuel_cost_inr,labor_cost_inr,route_efficiency,cost_per_km,cluster,cluster_label
DEL100590,Delhi_NCR,28.81121118683414,77.4002936363629,18.71,3.63,Fragile,3-Wheeler,RT-132,20,4,28,16,0,0,0,10.59,4.02,0.8555999999999999,1,1,492.492,299.4,300.57,90.624,33.74,3,Cost-Heavy Routes
DEL100591,Hyderabad,17.570822332544424,78.45084482717965,6.04,1.72,Express,2-Wheeler,RT-132,12,12,18,13,0,0,1,3.04,2.1,0.5766,1,1,206.35680000000002,72.54,169.42,100.0,43.77,0,Optimal
DEL100592,Delhi_NCR,28.55943340916057,77.20753912261588,10.11,0.93,Standard,3-Wheeler,RT-124,18,11,16,6,1,0,0,7.94,3.32,0.8555999999999999,1,1,347.1,161.69,260.33,85.904,44.04,2,Cluster 2
DEL100593,Mumbai,19.017027590546935,72.93032225004006,14.66,4.18,Standard,Van,RT-113,19,10,20,19,0,0,1,8.96,4.34,1.24,1,1,550.0794000000001,322.61,303.93,93.22,48.09,3,Cost-Heavy Routes
DEL100594,Pune,18.576396465660956,73.95652150554764,27.96,5.05,Express,Van,RT-137,20,5,16,18,0,0,1,3.45,5.04,1.3268,0,1,788.6424000000001,615.05,336.55,86.022,36.17,3,Cost-Heavy Routes
DEL100595,Bangalore,12.931093510457043,77.50840107059456,12.2,2.79,Express,2-Wheeler,RT-137,15,9,13,13,0,0,1,2.5,2.42,0.4898,1,1,298.6152,146.39,204.59,100.0,31.38,0,Optimal
DEL100596,Hyderabad,17.400685268461775,78.34990795042867,9.04,0.12,Standard,2-Wheeler,RT-103,16,1,26,10,0,0,1,7.91,3.47,1.116,1,1,386.76300000000003,108.5,249.58,68.32199999999999,54.84,1,Overloaded Routes
DEL100597,Delhi_NCR,28.845048517591902,77.0421142225165,8.62,2.09,Fragile,3-Wheeler,RT-161,6,12,9,8,0,0,0,7.17,1.87,0.5022,1,1,233.961,137.87,113.62,100.0,34.81,0,Optimal
DEL100598,Delhi_NCR,28.47722987361166,76.81781343193403,18.25,3.6,Standard,Van,RT-109,8,5,26,11,1,0,1,8.87,3.49,1.457,1,1,490.37820000000005,401.48,186.18,100.0,34.45,3,Cost-Heavy Routes
DEL100599,Delhi_NCR,28.72291119314324,77.24583162221832,13.98,0.37,Standard,3-Wheeler,RT-134,7,2,28,10,0,0,1,6.26,3.21,1.2152,1,1,275.8392,223.71,168.43,100.0,25.29,0,Optimal
DEL100600,Delhi_NCR,28.570302083290645,76.85019832219335,15.68,0.65,Fragile,2-Wheeler,RT-122,13,9,9,13,1,0,1,7.52,3.99,1.5685999999999998,1,1,349.1904,188.18,243.54,92.74799999999999,28.55,3,Cost-Heavy Routes
DEL100601,Mumbai,19.034333002702855,72.84336524851902,24.08,5.35,Standard,2-Wheeler,RT-164,22,6,13,19,0,0,1,6.41,5.3,1.5190000000000001,1,1,499.473,289.01,361.4,84.016,26.59,3,Cost-Heavy Routes
DEL100602,Delhi_NCR,28.738560319867503,77.22404547461689,11.06,0.1,Standard,3-Wheeler,RT-178,23,2,4,14,0,0,0,6.76,4.68,1.3764,1,1,374.712,177.02,347.65,83.426,43.42,2,Cluster 2
DEL100603,Delhi_NCR,28.58229686409877,76.95252478797849,13.41,3.49,Express,2-Wheeler,RT-124,11,3,9,18,1,0,1,3.69,3.22,1.1222,1,1,304.4652,160.91,200.64,100.0,29.11,0,Optimal
DEL100604,Delhi_NCR,28.894017983077795,77.11780113483728,8.54,1.61,Heavy,Van,RT-152,8,8,15,15,0,0,0,11.23,2.44,0.9052,1,1,280.62059999999997,187.95,149.41,100.0,42.11,0,Optimal
DEL100605,Bangalore,13.040895982523084,77.49919353865243,6.37,1.48,Standard,Van,RT-116,10,1,14,13,0,1,1,11.58,3.29,1.3268,1,1,250.20839999999998,140.23,195.22,87.43799999999999,50.32,0,Optimal
DEL100606,Delhi_NCR,28.6427948498297,76.81927570390862,7.22,0.1,Fragile,3-Wheeler,RT-156,23,12,19,18,0,0,1,8.85,4.3,1.3516000000000001,1,1,369.4626,115.57,334.43,79.532,65.58,2,Cluster 2
DEL100607,Mumbai,19.0774548030597,73.03920522213531,1.43,4.28,Heavy,2-Wheeler,RT-174,5,3,12,13,0,0,1,9.78,2.49,1.1904,1,1,163.0512,17.19,127.23,100.0,145.94,0,Optimal
DEL100608,Bangalore,12.93447234954503,77.46364860440123,14.58,1.12,Standard,Van,RT-176,20,10,21,18,1,0,1,10.18,3.72,0.9486,1,1,495.93960000000004,320.71,290.06,91.56799999999998,43.62,2,Cluster 2
DEL100609,Chennai,12.862382316367738,80.1969966899867,13.72,1.95,Express,2-Wheeler,RT-119,15,1,26,10,0,0,1,2.86,3.27,0.8494,0,1,322.959,164.58,234.44,94.39999999999999,30.19,2,Cluster 2
DEL100610,Delhi_NCR,28.480012468231596,76.81634646742972,14.4,2.83,Standard,2-Wheeler,RT-124,8,11,25,9,1,0,0,8.22,2.43,0.6013999999999999,1,1,273.5772,172.79,149.2,100.0,24.36,0,Optimal
DEL100611,Kolkata,22.664674764882562,88.36048305310867,6.09,3.03,Standard,Van,RT-141,22,11,6,18,0,0,1,10.05,3.65,1.2027999999999999,1,1,362.10720000000003,134.04,303.69,90.506,76.2,2,Cluster 2
DEL100612,Hyderabad,17.35123567019043,78.61502911405577,7.31,7.81,Heavy,Van,RT-144,9,8,3,14,0,0,0,8.26,2.03,0.806,1,1,289.0758,160.72,143.15,100.0,50.73,0,Optimal
DEL100613,Delhi_NCR,28.45806948010026,77.46914318026873,7.15,1.89,Fragile,Van,RT-130,10,1,26,18,1,0,1,9.49,2.38,0.8927999999999999,1,1,260.6838,157.32,163.27,98.76599999999999,46.74,0,Optimal
DEL100614,Pune,18.478491679344337,74.0165211016926,19.75,1.28,Standard,2-Wheeler,RT-164,6,5,25,19,1,0,1,9.09,3.33,0.9548,1,1,315.315,237.02,164.48,100.0,20.47,0,Optimal
DEL100615,Pune,18.550735719119864,73.99801220792244,11.93,7.68,Standard,2-Wheeler,RT-151,16,4,22,7,0,1,0,9.15,3.52,0.8555999999999999,1,1,356.382,143.18,251.08,94.282,38.29,2,Cluster 2
DEL100616,Delhi_NCR,28.89200658160523,77.00188380647312,10.99,2.57,Standard,2-Wheeler,RT-179,13,7,20,13,0,0,1,10.98,3.33,1.1346,1,1,296.1192,131.9,220.44,88.85399999999998,34.54,2,Cluster 2
DEL100617,Mumbai,19.282510968433417,72.86684456847073,16.52,0.89,Standard,2-Wheeler,RT-120,24,5,16,11,0,0,1,10.22,4.93,1.3206,1,1,543.3636,198.22,364.6,54.397999999999996,42.17,1,Overloaded Routes
DEL100618,Kolkata,22.53492916665792,88.31913548648907,7.17,0.34,Standard,Van,RT-129,16,8,20,15,0,0,0,11.76,2.53,0.6758000000000001,1,1,278.3274,157.66,216.43,96.17,49.79,2,Cluster 2
DEL100619,Chennai,13.066563042939034,80.13853626079461,13.22,4.62,Standard,2-Wheeler,RT-102,17,12,24,17,1,1,1,10.75,4.82,1.7731999999999999,1,1,484.0134,158.62,304.7,55.106,46.94,1,Overloaded Routes
DEL100620,Delhi_NCR,28.676855742679003,77.179193368687,29.99,1.12,Express,3-Wheeler,RT-169,21,11,23,10,1,0,1,2.57,5.27,1.3764,0,1,651.9864,479.81,352.45,90.86,27.87,3,Cost-Heavy Routes
DEL100621,Delhi_NCR,28.780950906302433,77.38355497335631,21.51,2.7,Standard,2-Wheeler,RT-142,9,1,17,14,0,0,0,10.43,3.36,0.8308000000000001,1,1,396.7392,258.16,189.69,100.0,23.64,3,Cost-Heavy Routes
DEL100622,Mumbai,19.048198607640593,72.84069997480545,13.1,1.59,Standard,2-Wheeler,RT-128,24,5,16,16,1,0,0,9.99,3.79,0.9486,1,1,452.97720000000004,157.22,324.65,57.23,44.32,1,Overloaded Routes
DEL100623,Bangalore,12.890767214060984,77.5181183428467,11.24,0.55,Heavy,Van,RT-102,17,4,6,9,0,0,0,9.88,3.12,0.9176,1,1,398.28360000000004,247.35,245.36,93.92799999999998,45.42,2,Cluster 2
DEL100624,Hyderabad,17.27017665376966,78.41985679259216,14.33,2.3,Heavy,2-Wheeler,RT-157,17,3,8,17,0,0,1,8.88,3.5,0.9424,1,1,365.50800000000004,171.92,258.34,95.934,32.71,2,Cluster 2
DEL100625,Mumbai,18.971611461458853,73.03992521575992,23.19,0.16,Standard,2-Wheeler,RT-132,14,5,19,15,0,0,0,6.37,4.08,1.0292,1,0,497.1798,278.26,254.84,67.25999999999999,27.49,1,Overloaded Routes
DEL100626,Bangalore,12.995198089187516,77.57154696366068,22.27,1.33,Standard,2-Wheeler,RT-174,19,10,25,19,1,0,1,11.71,4.83,1.3888,1,1,435.4584,267.26,321.04,90.978,25.07,3,Cost-Heavy Routes
DEL100627,Chennai,13.082187040397478,80.13479917533641,25.37,1.98,Express,2-Wheeler,RT-144,19,3,26,11,1,0,1,2.64,4.21,0.9548,0,1,480.4176,304.47,299.19,83.426,24.28,3,Cost-Heavy Routes
DEL100628,Delhi_NCR,28.6220218746011,77.23836402499474,12.33,1.43,Standard,3-Wheeler,RT-168,22,8,2,8,0,0,0,8.92,3.53,0.9238,1,1,407.02740000000006,197.33,299.48,89.326,42.31,2,Cluster 2
DEL100629,Mumbai,19.070004024306606,72.8705336401963,2.03,3.45,Standard,2-Wheeler,RT-131,22,3,14,13,0,0,1,6.95,2.26,0.5952,1,1,241.6518,24.33,255.25,90.86,152.78,2,Cluster 2
DEL100630,Chennai,13.24753935555988,80.32007869053723,28.81,4.4,Express,3-Wheeler,RT-151,6,1,22,8,1,0,0,3.9,3.45,0.8927999999999999,1,1,492.4842,460.94,168.61,96.052,21.92,3,Cost-Heavy Routes
DEL100631,Pune,18.555851489539858,73.92081320835469,6.36,3.69,Standard,Van,RT-163,15,9,12,19,0,0,1,8.58,2.52,0.7253999999999999,1,1,278.3118,140.03,208.15,88.382,56.06,2,Cluster 2
DEL100632,Bangalore,13.017231167938604,77.52045923773785,16.36,0.1,Standard,3-Wheeler,RT-139,17,9,17,7,0,0,0,8.34,3.06,0.5456,1,1,380.53860000000003,261.82,243.01,93.102,29.81,2,Cluster 2
DEL100633,Bangalore,12.938298210142513,77.46381083651181,2.06,0.54,Standard,2-Wheeler,RT-112,15,6,28,16,1,0,0,9.99,1.62,0.42779999999999996,1,1,165.6252,24.78,176.68,95.934,102.84,0,Optimal
DEL100634,Delhi_NCR,28.637773018743413,77.18011720877037,10.85,1.92,Standard,3-Wheeler,RT-179,8,10,27,13,1,1,1,10.55,4.26,1.8476,1,1,402.62820000000005,173.66,212.95,61.949999999999996,47.56,1,Overloaded Routes
DEL100635,Bangalore,12.879712407636124,77.78741009650793,8.71,6.83,Standard,2-Wheeler,RT-173,19,1,15,11,0,1,1,6.38,4.67,1.8538000000000001,1,1,393.861,104.5,315.36,83.19,57.98,1,Overloaded Routes
DEL100636,Bangalore,13.118309113828035,77.70275013240956,25.4,4.5,Fragile,3-Wheeler,RT-128,15,8,18,8,0,0,0,10.61,3.92,0.9424,1,1,581.0766,406.48,257.17,97.822,29.32,3,Cost-Heavy Routes
DEL100637,Mumbai,19.090023982944412,73.0109907478943,13.2,4.62,Standard,3-Wheeler,RT-162,22,2,16,15,0,1,0,10.4,4.75,1.426,1,1,463.6554,211.2,342.18,76.346,45.03,1,Overloaded Routes
DEL100638,Mumbai,18.90879355472056,72.98715293828246,10.78,0.9,Standard,2-Wheeler,RT-125,20,9,13,14,0,0,0,9.54,2.59,0.6448,1,1,391.8096,129.42,250.71,58.17399999999999,46.58,1,Overloaded Routes
DEL100639,Mumbai,18.906169366285084,72.98826319876481,14.06,1.4,Standard,Van,RT-158,14,8,21,10,1,0,1,8.03,3.41,1.1532,1,1,428.0094,309.35,231.27,88.736,39.02,3,Cost-Heavy Routes
DEL100640,Delhi_NCR,28.537883784125675,77.41396340671274,1.0,1.59,Fragile,Van,RT-148,16,3,17,18,0,0,1,6.99,2.97,1.1408,1,1,335.17379999999997,22.0,232.03,61.831999999999994,429.71,1,Overloaded Routes
DEL100641,Mumbai,19.27481894222143,72.79463879082154,7.06,0.43,Express,Van,RT-152,17,5,8,11,1,0,1,3.63,3.36,1.1222,1,1,414.7806,155.29,253.47,61.949999999999996,75.34,1,Overloaded Routes
DEL100642,Delhi_NCR,28.631337802532695,77.48669116471387,7.78,0.1,Standard,2-Wheeler,RT-130,13,9,1,12,0,0,1,6.01,2.46,0.8804,1,1,213.07260000000002,93.42,190.15,100.0,35.09,0,Optimal
DEL100643,Mumbai,19.06753334618792,73.00906425675436,15.36,7.34,Heavy,3-Wheeler,RT-111,17,1,25,14,0,0,0,7.24,3.22,0.7874,1,1,437.9622,245.78,248.68,89.08999999999999,36.55,2,Cluster 2
DEL100644,Delhi_NCR,28.694365761065658,77.06273093554373,5.44,0.69,Standard,Van,RT-157,10,9,26,8,0,0,0,8.47,1.86,0.44639999999999996,1,1,227.05800000000002,119.67,145.08,100.0,53.51,0,Optimal
DEL100645,Pune,18.471445888881465,73.81096692732582,12.02,0.69,Standard,2-Wheeler,RT-135,10,4,27,19,1,0,1,7.46,3.29,1.3144,1,1,276.79080000000005,144.21,195.2,87.32,29.53,0,Optimal
DEL100646,Hyderabad,17.516629366982194,78.43528917738806,10.16,0.22,Standard,Van,RT-109,15,4,3,11,0,0,1,7.85,2.81,0.6448,1,1,358.995,223.49,218.4,97.822,45.31,2,Cluster 2
DEL100647,Chennai,13.0545101848803,80.22308137000029,7.31,6.6,Standard,2-Wheeler,RT-105,23,4,16,8,0,0,0,8.34,2.77,0.5704,1,1,343.59000000000003,87.76,280.79,94.04599999999999,60.23,2,Cluster 2
DEL100648,Kolkata,22.602047660231595,88.50295200096859,7.63,2.17,Standard,2-Wheeler,RT-106,15,10,28,11,0,0,1,7.85,2.29,0.7192,1,1,243.5238,91.56,200.18,100.0,40.92,0,Optimal
DEL100649,Bangalore,13.143258770254201,77.59265447300083,10.1,2.75,Express,Van,RT-130,14,12,2,14,0,0,0,2.62,2.94,0.7936,0,0,430.17,222.23,214.82,77.762,54.6,2,Cluster 2
DEL100650,Delhi_NCR,28.81375946105315,77.3351694562583,2.57,6.06,Standard,Van,RT-171,19,9,15,13,0,0,1,8.95,2.79,0.8308000000000001,1,1,267.3684,56.47,249.77,100.0,133.55,2,Cluster 2
DEL100651,Bangalore,13.000735133009451,77.78461650026418,16.65,1.06,Express,Van,RT-102,17,6,1,16,0,0,0,3.29,3.41,0.961,1,1,482.03220000000005,366.24,255.46,95.226,37.12,3,Cost-Heavy Routes
DEL100652,Hyderabad,17.32016608043494,78.33824247360836,6.33,2.43,Standard,Van,RT-146,12,11,9,7,0,1,0,7.36,3.03,1.209,1,1,280.2384,139.36,202.1,87.32,56.72,2,Cluster 2
DEL100653,Chennai,13.191584786782169,80.20978745415843,9.06,0.1,Standard,2-Wheeler,RT-100,9,8,16,10,0,0,1,10.26,2.38,0.6013999999999999,1,1,185.92860000000002,108.7,155.36,100.0,26.32,0,Optimal
DEL100654,Bangalore,13.096439098972471,77.76258157181839,24.89,0.52,Standard,2-Wheeler,RT-144,6,12,4,17,0,0,1,7.81,3.83,1.1594,1,1,383.93160000000006,298.63,182.07,100.0,19.78,3,Cost-Heavy Routes
DEL100655,Delhi_NCR,28.431228796809535,77.41842533409024,16.81,4.45,Fragile,Van,RT-153,20,4,12,8,0,0,0,11.52,4.03,0.9486,1,1,573.2922,369.84,301.01,96.17,43.72,3,Cost-Heavy Routes
DEL100656,Mumbai,19.05174357491624,72.90312974670127,4.78,3.64,Standard,2-Wheeler,RT-149,17,3,1,18,0,0,1,10.28,2.93,1.054,1,1,256.1832,57.31,238.44,89.326,68.77,2,Cluster 2
DEL100657,Mumbai,19.131966629991947,73.02791478201902,1.0,1.08,Express,3-Wheeler,RT-178,23,1,1,8,0,0,0,3.87,2.65,0.527,1,1,243.0792,16.0,276.66,90.506,311.64,2,Cluster 2
DEL100658,Hyderabad,17.256690633050418,78.46689521391124,14.41,1.18,Standard,3-Wheeler,RT-106,13,10,7,17,0,0,1,9.1,3.09,1.0044,1,1,332.0928,230.6,212.04,91.33200000000001,29.54,2,Cluster 2
DEL100659,Hyderabad,17.4907027148507,78.55294743519438,9.28,1.91,Standard,2-Wheeler,RT-162,19,7,18,11,1,0,1,10.0,3.19,0.9982000000000001,1,0,410.7558,111.41,263.5,65.018,56.72,1,Overloaded Routes
DEL100660,Mumbai,19.1616395941917,72.79033053882243,12.06,0.1,Standard,2-Wheeler,RT-114,10,4,23,15,0,0,0,7.16,2.51,0.62,1,1,212.14440000000002,144.73,167.76,99.946,22.55,0,Optimal
DEL100661,Ahmedabad,23.009879117674334,72.5717431050834,16.49,0.69,Standard,3-Wheeler,RT-166,12,8,28,9,0,0,0,7.48,2.22,0.41540000000000005,1,1,354.666,263.88,173.53,100.0,27.57,0,Optimal
DEL100662,Hyderabad,17.531553022687827,78.39756595534509,17.99,0.58,Standard,Van,RT-129,18,3,23,8,0,0,0,9.04,3.51,0.6262,1,1,529.9476,395.78,266.92,90.742,37.77,3,Cost-Heavy Routes
DEL100663,Mumbai,18.944817233740242,73.03723440571143,8.18,0.72,Standard,3-Wheeler,RT-177,9,1,15,10,1,0,1,11.55,2.53,1.0292,1,1,242.2056,130.86,160.49,100.0,37.97,0,Optimal
DEL100664,Delhi_NCR,28.404431642556734,77.49847459897738,10.0,4.1,Heavy,3-Wheeler,RT-167,21,5,26,9,1,0,0,8.06,2.95,0.7005999999999999,1,1,367.41900000000004,159.99,271.39,93.102,47.11,2,Cluster 2
DEL100665,Delhi_NCR,28.738410649428697,77.37992850961439,13.45,0.82,Standard,3-Wheeler,RT-135,11,2,25,11,0,0,1,8.41,4.2,1.5438,1,1,348.1374,215.16,234.98,100.0,33.19,3,Cost-Heavy Routes
DEL100666,Mumbai,18.982578728355787,72.75429458330012,13.96,0.53,Express,2-Wheeler,RT-166,13,3,13,13,0,0,1,2.23,3.33,1.085,0,1,298.5138,167.57,220.54,100.0,27.41,0,Optimal
DEL100667,Delhi_NCR,28.768934759280764,77.38390121790047,11.99,1.75,Standard,2-Wheeler,RT-104,20,6,16,14,0,0,0,9.56,3.8,1.0106,1,1,342.108,143.89,293.0,91.096,36.58,2,Cluster 2
DEL100668,Delhi_NCR,28.77023806597676,76.89999520111058,23.35,5.02,Express,2-Wheeler,RT-124,22,3,7,17,1,0,1,2.35,4.1,0.899,0,1,515.0964,280.22,319.42,96.75999999999999,28.28,3,Cost-Heavy Routes
DEL100669,Mumbai,19.189042565015637,72.98067683463229,13.87,0.69,Express,2-Wheeler,RT-110,17,3,16,15,1,0,0,2.71,2.87,0.6013999999999999,1,1,344.92379999999997,166.48,236.38,100.0,31.87,2,Cluster 2
DEL100670,Delhi_NCR,28.729270257835026,77.33628115295691,16.35,0.2,Standard,2-Wheeler,RT-171,22,12,13,15,0,0,0,10.5,3.66,0.6944,1,1,392.9328,196.24,304.2,90.506,30.81,2,Cluster 2
DEL100671,Pune,18.611480359919433,73.93408123427123,12.6,1.1,Standard,2-Wheeler,RT-165,14,6,14,12,1,0,1,7.82,2.69,0.7192,1,1,270.075,151.16,206.03,99.47399999999999,27.49,0,Optimal
DEL100672,Delhi_NCR,28.44430235698484,77.14133946676705,5.41,3.44,Express,2-Wheeler,RT-127,5,5,17,13,1,0,1,3.13,1.89,0.6634,1,1,150.501,64.94,106.03,100.0,35.65,0,Optimal
DEL100673,Bangalore,12.827177267135063,77.59264006086136,7.04,2.0,Heavy,2-Wheeler,RT-159,22,10,12,12,0,1,1,7.55,4.23,1.5004,1,1,346.5228,84.53,324.15,80.35799999999999,63.07,2,Cluster 2
DEL100674,Bangalore,12.94248727119397,77.47310344544908,4.63,4.24,Standard,3-Wheeler,RT-109,23,9,24,17,0,0,1,10.68,3.49,1.0353999999999999,1,1,331.851,74.11,306.32,83.89799999999998,91.86,2,Cluster 2
DEL100675,Ahmedabad,23.019764106793893,72.52219961975827,19.14,8.02,Standard,3-Wheeler,RT-149,6,1,24,10,0,0,1,10.98,2.11,0.4712,1,1,384.42300000000006,306.22,121.77,100.0,25.75,0,Optimal
DEL100676,Delhi_NCR,28.80411760500461,77.46338161817513,3.45,3.93,Heavy,2-Wheeler,RT-138,8,3,20,6,0,0,0,10.79,1.55,0.5828,1,1,144.846,41.35,118.17,100.0,53.89,0,Optimal
DEL100677,Mumbai,18.882542413866073,73.03653456218751,9.75,2.31,Standard,Van,RT-136,15,3,13,15,1,0,0,7.29,2.78,0.8370000000000001,1,1,324.7998,214.45,217.21,94.99,42.72,2,Cluster 2
DEL100678,Ahmedabad,23.05451531986735,72.55991313559078,8.47,1.7,Express,2-Wheeler,RT-162,7,11,24,9,0,0,0,3.72,1.75,0.5518,1,1,177.8712,101.6,117.14,100.0,26.93,0,Optimal
DEL100679,Kolkata,22.426901726346657,88.37521849382465,8.33,0.1,Standard,Van,RT-160,13,6,20,18,1,0,1,9.23,3.1,0.9238,1,1,303.0768,183.17,212.33,99.71,46.67,0,Optimal
DEL100680,Kolkata,22.67808044057176,88.44748026704335,8.79,10.39,Standard,2-Wheeler,RT-137,14,8,15,18,1,0,1,11.92,3.28,1.023,1,1,317.499,105.51,226.86,100.0,46.3,0,Optimal
DEL100681,Mumbai,18.87260170515879,72.77187055061037,25.82,1.21,Express,Van,RT-132,6,3,24,8,0,0,0,2.29,3.8,1.1284,0,1,596.076,568.0,180.89,100.0,29.6,3,Cost-Heavy Routes
DEL100682,Delhi_NCR,28.60143664131632,77.00670334583356,2.42,0.41,Express,2-Wheeler,RT-174,11,3,21,8,0,0,0,3.35,1.82,0.651,1,1,170.781,29.02,151.62,92.866,90.53,0,Optimal
DEL100683,Hyderabad,17.331334513069617,78.39835157461805,21.73,2.75,Standard,Van,RT-144,19,6,4,13,1,0,1,8.22,5.02,1.6244,1,1,645.801,478.01,327.57,85.196,38.11,3,Cost-Heavy Routes
DEL100684,Pune,18.60087068582422,74.02876841608955,9.27,0.84,Standard,2-Wheeler,RT-143,23,8,22,15,1,1,0,8.38,2.79,0.5394,1,1,320.8842,111.21,281.53,85.432,44.39,2,Cluster 2
DEL100685,Hyderabad,17.39178594308465,78.61713885074639,17.32,2.2,Heavy,3-Wheeler,RT-100,14,6,2,10,1,0,1,6.67,3.35,0.899,1,1,407.745,277.19,229.14,97.704,30.17,3,Cost-Heavy Routes
DEL100686,Hyderabad,17.362523495436758,78.46675294522032,11.2,2.21,Express,2-Wheeler,RT-152,24,12,28,16,0,0,0,2.49,3.57,0.7874,0,1,364.884,134.36,316.99,83.30799999999999,41.78,2,Cluster 2
DEL100687,Mumbai,18.9517130490172,72.94214281265275,4.98,1.48,Standard,2-Wheeler,RT-146,18,10,18,14,0,0,0,6.99,2.63,0.6448,1,1,257.8446,59.75,236.2,95.816,66.39,2,Cluster 2
DEL100688,Chennai,13.241592446069923,80.25087327401084,22.9,4.52,Express,Van,RT-132,8,3,2,11,0,0,1,2.09,3.24,0.8432000000000001,0,1,565.2036,503.71,177.27,95.344,31.65,3,Cost-Heavy Routes
DEL100689,Delhi_NCR,28.578907042056773,77.25347221219337,20.94,0.77,Express,2-Wheeler,RT-166,15,4,25,6,1,0,0,3.78,4.01,1.0478,1,1,415.98179999999996,251.23,260.34,92.276,25.47,3,Cost-Heavy Routes
DEL100690,Mumbai,18.905314305309425,73.01659772407962,5.25,1.49,Heavy,Van,RT-114,7,1,15,16,0,0,0,10.76,2.04,0.6882,1,1,218.0178,115.42,127.39,99.002,53.28,0,Optimal
DEL100691,Bangalore,12.976079382772943,77.60727240971387,15.05,1.93,Express,2-Wheeler,RT-113,21,8,26,10,1,0,1,3.43,4.26,1.2648,0,1,405.85740000000004,180.58,317.06,93.574,34.58,2,Cluster 2
DEL100692,Bangalore,13.005052675958732,77.66867435197629,7.26,2.72,Standard,3-Wheeler,RT-122,11,4,19,17,0,0,1,10.83,2.82,0.9176,1,1,257.10360000000003,116.14,186.8,94.636,45.41,0,Optimal
DEL100693,Mumbai,18.88229911280193,72.95478516636702,3.56,3.83,Express,3-Wheeler,RT-153,15,6,15,12,1,0,1,2.34,2.85,1.1222,0,1,251.3784,56.99,219.9,96.40599999999999,90.48,2,Cluster 2
DEL100694,Delhi_NCR,28.520965840157764,77.29976684275461,6.35,1.26,Express,2-Wheeler,RT-107,22,11,26,14,0,0,0,2.64,3.74,1.1222,0,1,296.5794,76.14,307.02,87.67399999999999,59.92,2,Cluster 2
DEL100695,Hyderabad,17.53788717803447,78.58138547764338,22.15,2.6,Standard,2-Wheeler,RT-153,18,3,20,18,0,0,1,9.02,4.01,0.9362,1,1,435.51300000000003,265.79,284.42,93.22,25.21,3,Cost-Heavy Routes
DEL100696,Mumbai,19.098625435333553,72.90605096769322,17.57,0.41,Standard,Van,RT-135,18,11,10,18,0,0,1,6.56,4.18,1.1965999999999999,1,0,616.6836000000001,386.44,290.3,62.303999999999995,45.01,1,Overloaded Routes
DEL100697,Hyderabad,17.300006586468793,78.5713711526411,8.86,6.74,Standard,Van,RT-151,10,12,28,11,0,1,1,9.7,2.39,0.7874,1,1,314.2152,194.87,163.82,100.0,45.48,0,Optimal
DEL100698,Delhi_NCR,28.535704690223355,77.14768679597256,22.21,1.21,Express,Van,RT-105,13,11,24,10,0,0,1,2.04,4.14,1.0974,0,1,564.3222000000001,488.58,248.99,100.0,32.58,3,Cost-Heavy Routes
DEL100699,Bangalore,12.899495932524632,77.49683992704989,20.04,3.27,Standard,2-Wheeler,RT-127,7,6,20,17,0,0,1,9.76,3.33,1.116,1,1,316.7892,240.48,172.63,100.0,20.27,0,Optimal
DEL100700,Bangalore,13.020345193912108,77.46901621218802,6.35,0.1,Express,3-Wheeler,RT-149,21,12,11,12,0,0,1,3.34,3.59,0.9858,1,1,296.1426,101.63,293.68,97.822,59.77,2,Cluster 2
DEL100701,Delhi_NCR,28.7743226170631,77.02231075668278,25.25,0.57,Fragile,2-Wheeler,RT-137,16,11,26,9,0,0,0,10.39,5.02,1.395,1,1,444.46740000000005,302.94,303.6,83.426,22.57,3,Cost-Heavy Routes
DEL100702,Mumbai,18.85006061185202,72.90333874177117,8.41,1.67,Heavy,2-Wheeler,RT-129,8,9,10,18,1,0,1,8.6,2.29,0.7378,1,1,205.9122,100.95,144.0,95.58,31.38,0,Optimal
DEL100703,Delhi_NCR,28.4234259542638,76.99331869047462,9.16,5.26,Fragile,Van,RT-172,24,9,23,9,0,0,0,10.91,3.11,0.6386000000000001,1,1,467.3136,201.49,300.9,99.002,65.42,2,Cluster 2
DEL100704,Delhi_NCR,28.75348824372786,76.84388273513531,2.47,1.87,Fragile,2-Wheeler,RT-153,20,10,5,6,0,0,0,10.15,2.44,0.682,1,0,358.58160000000004,29.66,245.49,66.434,186.01,2,Cluster 2
DEL100705,Ahmedabad,23.117867698471198,72.50076398453172,7.17,6.64,Standard,2-Wheeler,RT-170,14,3,9,6,1,0,0,6.72,1.81,0.4898,1,1,230.67720000000003,86.03,175.21,93.80999999999999,41.25,0,Optimal
DEL100706,Mumbai,18.96107074114086,72.97227121684561,9.79,1.65,Express,2-Wheeler,RT-145,11,3,20,15,0,0,0,2.44,2.56,0.7253999999999999,1,1,248.391,117.54,177.71,99.11999999999999,32.51,0,Optimal
DEL100707,Kolkata,22.510694552405255,88.23566233582311,12.81,1.69,Standard,3-Wheeler,RT-127,14,4,19,15,1,0,0,10.37,3.15,1.0292,1,1,331.1802,204.88,222.39,98.176,33.16,2,Cluster 2
